"cve_id","cwes","description","severity","exploitability","impact","published_date","last_modified_date","refs","code_refs","commits"
"CVE-2023-32075","{'NVD-CWE-noinfo'}","The Customer Management Framework (CMF) for Pimcore adds functionality for customer data management. In `pimcore/customer-management-framework-bundle` prior to version 3.3.9, business logic errors are possible in the `Conditions` tab since the counter can be a negative number. This vulnerability is capable of the unlogic in the counter value in the Conditions tab. Users should update to version 3.3.9 to receive a patch or, as a workaround, or apply the patch manually.","","","","2023-05-11T17:15Z","2023-05-22T18:19Z","{'https://github.com/pimcore/customer-data-framework/commit/e3f333391582d9309115e6b94e875367d0ea7163.patch', 'https://github.com/pimcore/customer-data-framework/releases/tag/v3.3.9', 'https://github.com/pimcore/customer-data-framework/security/advisories/GHSA-x99j-r8vv-gwwj', 'https://huntr.dev/bounties/cecd7800-a996-4f3a-8689-e1c2a1e0248a/'}","{'https://github.com/pimcore/customer-data-framework/commit/e3f333391582d9309115e6b94e875367d0ea7163'}","{'https://github.com/pimcore/customer-data-framework/commit/e3f333391582d9309115e6b94e875367d0ea7163'}"
"CVE-2023-32076","{'CWE-610'}","in-toto is a framework to protect supply chain integrity. The in-toto configuration is read from various directories and allows users to configure the behavior of the framework. The files are from directories following the XDG base directory specification. In versions 1.4.0 and prior, among the files read is `.in_totorc` which is a hidden file in the directory in which in-toto is run. If an attacker controls the inputs to a supply chain step, they can mask their activities by also passing in an `.in_totorc` file that includes the necessary exclude patterns and settings. RC files are widely used in other systems and security issues have been discovered in their implementations as well. Maintainers found in their conversations with in-toto adopters that `in_totorc` is not their preferred way to configure in-toto. As none of the options supported in `in_totorc` is unique, and can be set elsewhere using API parameters or CLI arguments, the maintainers decided to drop support for `in_totorc`. in-toto's `user_settings` module has been dropped altogether in commit 3a21d84f40811b7d191fa7bd17265c1f99599afd. Users may also sandbox functionary code as a security measure.","","","","2023-05-10T18:15Z","2023-05-18T21:22Z","{'https://github.com/in-toto/in-toto/commit/3a21d84f40811b7d191fa7bd17265c1f99599afd', 'https://github.com/in-toto/in-toto/security/advisories/GHSA-wc64-c5rv-32pf', 'https://specifications.freedesktop.org/basedir-spec/basedir-spec-latest.html', 'https://github.com/in-toto/docs/security/advisories/GHSA-p86f-xmg6-9q4x'}","{'https://github.com/in-toto/in-toto/commit/3a21d84f40811b7d191fa7bd17265c1f99599afd'}","{'https://github.com/in-toto/in-toto/commit/3a21d84f40811b7d191fa7bd17265c1f99599afd'}"
"CVE-2023-32077","{'CWE-798'}","Netmaker makes networks with WireGuard. Prior to versions 0.17.1 and 0.18.6, hardcoded DNS key usage has been found in Netmaker allowing unauth users to interact with DNS API endpoints. The issue is patched in 0.17.1 and fixed in 0.18.6.  If users are using 0.17.1, they should run `docker pull gravitl/netmaker:v0.17.1` and `docker-compose up -d`. This will switch them to the patched users. If users are using v0.18.0-0.18.5, they should upgrade to v0.18.6 or later. As a workaround, someone who is using version 0.17.1 can pull the latest docker image of the backend and restart the server.","","","","2023-08-24T22:15Z","2023-08-30T18:18Z","{'https://github.com/gravitl/netmaker/pull/2170', 'https://github.com/gravitl/netmaker/security/advisories/GHSA-8x8h-hcq8-jwwx', 'https://github.com/gravitl/netmaker/commit/1621c27c1d176b639e9768b2acad7693e387fd51', 'https://github.com/gravitl/netmaker/commit/9362c39a9a822f0e07361aa7c77af2610597e657'}","{'https://github.com/gravitl/netmaker/commit/9362c39a9a822f0e07361aa7c77af2610597e657', 'https://github.com/gravitl/netmaker/commit/1621c27c1d176b639e9768b2acad7693e387fd51'}","{'https://github.com/gravitl/netmaker/commit/1621c27c1d176b639e9768b2acad7693e387fd51', 'https://github.com/gravitl/netmaker/commit/9362c39a9a822f0e07361aa7c77af2610597e657'}"
"CVE-2023-32078","{'CWE-639'}","Netmaker makes networks with WireGuard. An Insecure Direct Object Reference (IDOR) vulnerability was found in versions prior to 0.17.1 and 0.18.6 in the user update function. By specifying another user's username, it was possible to update the other user's password. The issue is patched in 0.17.1 and fixed in 0.18.6. If Users are using 0.17.1, they should run `docker pull gravitl/netmaker:v0.17.1` and `docker-compose up -d`. This will switch them to the patched users. If users are using v0.18.0-0.18.5, they should upgrade to v0.18.6 or later. As a workaround, someone using version 0.17.1 can pull the latest docker image of the backend and restart the server.","","","","2023-08-24T22:15Z","2023-08-31T17:59Z","{'https://github.com/gravitl/netmaker/commit/b3be57c65bf0bbfab43b66853c8e3637a43e2839', 'https://github.com/gravitl/netmaker/pull/2158', 'https://github.com/gravitl/netmaker/security/advisories/GHSA-256m-j5qw-38f4'}","{'https://github.com/gravitl/netmaker/commit/b3be57c65bf0bbfab43b66853c8e3637a43e2839'}","{'https://github.com/gravitl/netmaker/commit/b3be57c65bf0bbfab43b66853c8e3637a43e2839'}"
"CVE-2023-32081","{'CWE-287'}","Vert.x STOMP is a vert.x implementation of the STOMP specification that provides a STOMP server and client. From versions 3.1.0 until 3.9.16 and 4.0.0 until 4.4.2, a Vert.x STOMP server processes client STOMP frames without checking that the client send an initial CONNECT frame replied with a successful CONNECTED frame. The client can subscribe to a destination or publish message without prior authentication. Any Vert.x STOMP server configured with an authentication handler is impacted. The issue is patched in Vert.x 3.9.16 and 4.4.2. There are no trivial workarounds.","","","","2023-05-12T14:15Z","2023-05-24T15:22Z","{'https://github.com/vert-x3/vertx-stomp/commit/0de4bc5a44ddb57e74d92c445f16456fa03f265b', 'https://github.com/vert-x3/vertx-stomp/security/advisories/GHSA-gvrq-cg5r-7chp'}","{'https://github.com/vert-x3/vertx-stomp/commit/0de4bc5a44ddb57e74d92c445f16456fa03f265b'}","{'https://github.com/vert-x3/vertx-stomp/commit/0de4bc5a44ddb57e74d92c445f16456fa03f265b'}"
"CVE-2023-3212","{'CWE-476'}","A NULL pointer dereference issue was found in the gfs2 file system in the Linux kernel. It occurs on corrupt gfs2 file systems when the evict code tries to reference the journal descriptor structure after it has been freed and set to NULL. A privileged local user could use this flaw to cause a kernel panic.","","","","2023-06-23T20:15Z","2023-08-19T18:16Z","{'https://www.debian.org/security/2023/dsa-5480', 'https://www.debian.org/security/2023/dsa-5448', 'https://bugzilla.redhat.com/show_bug.cgi?id=2214348', 'https://github.com/torvalds/linux/commit/504a10d9e46bc37b23d0a1ae2f28973c8516e636'}","{'https://github.com/torvalds/linux/commit/504a10d9e46bc37b23d0a1ae2f28973c8516e636'}","{'https://github.com/torvalds/linux/commit/504a10d9e46bc37b23d0a1ae2f28973c8516e636'}"
"CVE-2023-3218","{'CWE-366'}","Race Condition within a Thread in GitHub repository it-novum/openitcockpit prior to 4.6.5.","","","","2023-06-13T11:15Z","2023-06-21T17:57Z","{'https://huntr.dev/bounties/94d50b11-20ca-46e3-9086-dd6836421675', 'https://github.com/it-novum/openitcockpit/commit/2c2c243964dda97a82eddb3804e39f9665c574bb'}","{'https://github.com/it-novum/openitcockpit/commit/2c2c243964dda97a82eddb3804e39f9665c574bb'}","{'https://github.com/it-novum/openitcockpit/commit/2c2c243964dda97a82eddb3804e39f9665c574bb'}"
"CVE-2023-32233","{'CWE-416'}","In the Linux kernel through 6.3.1, a use-after-free in Netfilter nf_tables when processing batch requests can be abused to perform arbitrary read and write operations on kernel memory. Unprivileged local users can obtain root privileges. This occurs because anonymous sets are mishandled.","","","","2023-05-08T20:15Z","2023-07-27T21:15Z","{'https://lists.debian.org/debian-lts-announce/2023/07/msg00030.html', 'https://bugzilla.redhat.com/show_bug.cgi?id=2196105', 'https://security.netapp.com/advisory/ntap-20230616-0002/', 'http://www.openwall.com/lists/oss-security/2023/05/15/5', 'https://www.openwall.com/lists/oss-security/2023/05/08/4', 'http://packetstormsecurity.com/files/173087/Kernel-Live-Patch-Security-Notice-LSN-0095-1.html', 'https://www.debian.org/security/2023/dsa-5402', 'https://git.kernel.org/cgit/linux/kernel/git/torvalds/linux.git/commit/?id=c1592a89942e9678f7d9c8030efa777c0d57edab', 'https://github.com/torvalds/linux/commit/c1592a89942e9678f7d9c8030efa777c0d57edab', 'https://news.ycombinator.com/item?id=35879660', 'https://lists.debian.org/debian-lts-announce/2023/06/msg00008.html'}","{'https://git.kernel.org/cgit/linux/kernel/git/torvalds/linux.git/commit/?id=c1592a89942e9678f7d9c8030efa777c0d57edab', 'https://github.com/torvalds/linux/commit/c1592a89942e9678f7d9c8030efa777c0d57edab'}","{'https://github.com/torvalds/linux/commit/c1592a89942e9678f7d9c8030efa777c0d57edab'}"
"CVE-2023-32235","{'CWE-22'}","Ghost before 5.42.1 allows remote attackers to read arbitrary files within the active theme's folder via /assets/built%2F..%2F..%2F/ directory traversal. This occurs in frontend/web/middleware/static-theme.js.","","","","2023-05-05T05:15Z","2023-05-11T14:19Z","{'https://github.com/TryGhost/Ghost/compare/v5.42.0...v5.42.1', 'https://github.com/TryGhost/Ghost/commit/378dd913aa8d0fd0da29b0ffced8884579598b0f'}","{'https://github.com/TryGhost/Ghost/commit/378dd913aa8d0fd0da29b0ffced8884579598b0f'}","{'https://github.com/TryGhost/Ghost/commit/378dd913aa8d0fd0da29b0ffced8884579598b0f'}"
"CVE-2023-3224","{'CWE-94'}","Code Injection in GitHub repository nuxt/nuxt prior to 3.5.3.","","","","2023-06-13T18:15Z","2023-06-20T17:03Z","{'https://huntr.dev/bounties/1eb74fd8-0258-4c1f-a904-83b52e373a87', 'https://github.com/nuxt/nuxt/commit/65a8f4eb3ef1b249a95fd59e323835a96428baff'}","{'https://github.com/nuxt/nuxt/commit/65a8f4eb3ef1b249a95fd59e323835a96428baff'}","{'https://github.com/nuxt/nuxt/commit/65a8f4eb3ef1b249a95fd59e323835a96428baff'}"
"CVE-2023-32269","{'CWE-416'}","An issue was discovered in the Linux kernel before 6.1.11. In net/netrom/af_netrom.c, there is a use-after-free because accept is also allowed for a successfully connected AF_NETROM socket. However, in order for an attacker to exploit this, the system must have netrom routing configured or the attacker must have the CAP_NET_ADMIN capability.","","","","2023-05-05T17:15Z","2023-05-11T23:04Z","{'https://cdn.kernel.org/pub/linux/kernel/v6.x/ChangeLog-6.1.11', 'https://github.com/torvalds/linux/commit/611792920925fb088ddccbe2783c7f92fdfb6b64'}","{'https://github.com/torvalds/linux/commit/611792920925fb088ddccbe2783c7f92fdfb6b64'}","{'https://github.com/torvalds/linux/commit/611792920925fb088ddccbe2783c7f92fdfb6b64'}"
"CVE-2023-3227","{'CWE-1220'}","Insufficient Granularity of Access Control in GitHub repository fossbilling/fossbilling prior to 0.5.0.","","","","2023-06-14T06:15Z","2023-06-17T03:11Z","{'https://github.com/fossbilling/fossbilling/commit/b65a75fcf70feaf547d414672f78d7cbe8a98e7e', 'https://huntr.dev/bounties/97ecf4b8-7eeb-4e39-917c-2660262ff9ba'}","{'https://github.com/fossbilling/fossbilling/commit/b65a75fcf70feaf547d414672f78d7cbe8a98e7e'}","{'https://github.com/fossbilling/fossbilling/commit/b65a75fcf70feaf547d414672f78d7cbe8a98e7e'}"
"CVE-2023-3228","{'NVD-CWE-Other'}","Business Logic Errors in GitHub repository fossbilling/fossbilling prior to 0.5.0.","","","","2023-06-14T06:15Z","2023-06-17T03:10Z","{'https://github.com/fossbilling/fossbilling/commit/b65a75fcf70feaf547d414672f78d7cbe8a98e7e', 'https://huntr.dev/bounties/0a7ee1fb-e693-4259-abf8-a2c3218c1647'}","{'https://github.com/fossbilling/fossbilling/commit/b65a75fcf70feaf547d414672f78d7cbe8a98e7e'}","{'https://github.com/fossbilling/fossbilling/commit/b65a75fcf70feaf547d414672f78d7cbe8a98e7e'}"
"CVE-2023-3229","{'CWE-840'}","Business Logic Errors in GitHub repository fossbilling/fossbilling prior to 0.5.0.","","","","2023-06-14T06:15Z","2023-06-17T01:42Z","{'https://github.com/fossbilling/fossbilling/commit/56a64fefddf6a0b06304bdd443fdb0bb55423533', 'https://huntr.dev/bounties/31f48ca1-e5e8-436f-b779-cad597759170'}","{'https://github.com/fossbilling/fossbilling/commit/56a64fefddf6a0b06304bdd443fdb0bb55423533'}","{'https://github.com/fossbilling/fossbilling/commit/56a64fefddf6a0b06304bdd443fdb0bb55423533'}"
"CVE-2023-3230","{'CWE-862'}","Missing Authorization in GitHub repository fossbilling/fossbilling prior to 0.5.0.","","","","2023-06-14T06:15Z","2023-06-17T03:08Z","{'https://huntr.dev/bounties/390643f0-106b-4424-835d-52610aefa4c7', 'https://github.com/fossbilling/fossbilling/commit/b95f92554e5cb38bd0710c0f4b413c5adda6f617'}","{'https://github.com/fossbilling/fossbilling/commit/b95f92554e5cb38bd0710c0f4b413c5adda6f617'}","{'https://github.com/fossbilling/fossbilling/commit/b95f92554e5cb38bd0710c0f4b413c5adda6f617'}"
"CVE-2023-32302","{'CWE-20'}","Silverstripe Framework is the MVC framework that powers Silverstripe CMS. When a new member record is created and a password is not set, an empty encrypted password is generated. As a result, if someone is aware of the existence of a member record associated with a specific email address, they can potentially attempt to log in using that empty password. Although the default member authenticator and login form require a non-empty password, alternative authentication methods might still permit a successful login with the empty password. This issue has been patched in versions 4.13.4 and 5.0.13.


","","","","2023-08-01T11:15Z","2023-08-07T22:15Z","{'https://github.com/silverstripe/silverstripe-framework/commit/7b21b38ac4532d06565dfcefad50540ebd2b50f4', 'https://github.com/silverstripe/silverstripe-framework/security/advisories/GHSA-36xx-7vf6-7mv3', 'https://github.com/silverstripe/silverstripe-framework/releases/tag/4.13.14', 'https://github.com/silverstripe/silverstripe-framework/releases/tag/5.0.13'}","{'https://github.com/silverstripe/silverstripe-framework/commit/7b21b38ac4532d06565dfcefad50540ebd2b50f4'}","{'https://github.com/silverstripe/silverstripe-framework/commit/7b21b38ac4532d06565dfcefad50540ebd2b50f4'}"
"CVE-2023-32303","{'CWE-732'}","Planet is software that provides satellite data. The secret file stores the user's Planet API authentication information. It should only be accessible by the user, but before version 2.0.1, its permissions allowed the user's group and non-group to read the file as well. This issue was patched in version 2.0.1. As a workaround, set the secret file permissions to only user read/write by hand.
","","","","2023-05-12T21:15Z","2023-05-26T17:36Z","{'https://github.com/planetlabs/planet-client-python/security/advisories/GHSA-j5fj-rfh6-qj85', 'https://github.com/planetlabs/planet-client-python/releases/tag/2.0.1', 'https://github.com/planetlabs/planet-client-python/commit/d71415a83119c5e89d7b80d5f940d162376ee3b7'}","{'https://github.com/planetlabs/planet-client-python/commit/d71415a83119c5e89d7b80d5f940d162376ee3b7'}","{'https://github.com/planetlabs/planet-client-python/commit/d71415a83119c5e89d7b80d5f940d162376ee3b7'}"
"CVE-2023-32305","{'CWE-20', 'CWE-1321'}","aiven-extras is a PostgreSQL extension. Versions prior to 1.1.9 contain a privilege escalation vulnerability, allowing elevation to superuser inside PostgreSQL databases that use the aiven-extras package. The vulnerability leverages missing schema qualifiers on privileged functions called by the aiven-extras extension. A low privileged user can create objects that collide with existing function names, which will then be executed instead. Exploiting this vulnerability could allow a low privileged user to acquire `superuser` privileges, which would allow full, unrestricted access to all data and database functions. And could lead to arbitrary code execution or data access on the underlying host as the `postgres` user. The issue has been patched as of version 1.1.9.","","","","2023-05-12T19:15Z","2023-06-16T15:15Z","{'https://github.com/aiven/aiven-extras/security/advisories/GHSA-7r4w-fw4h-67gp', 'https://security.netapp.com/advisory/ntap-20230616-0006/', 'https://github.com/aiven/aiven-extras/commit/8682ae01bec0791708bf25791786d776e2fb0250'}","{'https://github.com/aiven/aiven-extras/commit/8682ae01bec0791708bf25791786d776e2fb0250'}","{'https://github.com/aiven/aiven-extras/commit/8682ae01bec0791708bf25791786d776e2fb0250'}"
